Port, Packet #, Arrival Time, Inter-Packet Time, Inter-Message Time, messageType, sequenceId, embedded Time
M <- S, 13210, 2400.995421171, 0.000817060, 1.999983072, 0x3: EVENT:PATH_DELAY_RESP, 7583, 1312263516.011579000
M <- S, 13211, 2400.995682001, 0.000260830, 2.000231028, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7583, 1312263516.012105900
M -> S, 13212, 2401.994448185, 0.998766184, 0.999973059, 0x0: EVENT:SYNC, 15168, 1312263517.011546400
M -> S, 13213, 2401.994549990, 0.000101805, 0.999945879, 0x8: GENER:FOLLOW_UP, 15168, 1312263517.011560000
M <- S, 13214, 2402.070084095, 0.075534105, 2.000041962, 0x2: EVENT:PATH_DELAY_REQ, 7566, 1312263517.086726900
M -> S, 13215, 2402.070298195, 0.000214100, 2.000043154, 0x3: EVENT:PATH_DELAY_RESP, 7566, 1312263517.087198000
M -> S, 13216, 2402.070384026, 0.000085831, 2.000042915, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7566, 1312263517.087410000
M -> S, 13217, 2402.994456053, 0.924072027, 1.000007868, 0x0: EVENT:SYNC, 15169, 1312263518.011553000
M -> S, 13218, 2402.994487047, 0.000030994, 1.999981880, 0xB: GENER:ANNOUNCE, 7584, 0.000000000
M -> S, 13219, 2402.994502068, 0.000015020, 1.999981880, 0x2: EVENT:PATH_DELAY_REQ, 7584, 1312263518.011612900
M -> S, 13220, 2402.994585037, 0.000082970, 1.000035048, 0x8: GENER:FOLLOW_UP, 15169, 1312263518.011567100
M <- S, 13221, 2402.995449066, 0.000864029, 2.000027895, 0x3: EVENT:PATH_DELAY_RESP, 7584, 1312263518.011564000
M <- S, 13222, 2402.995462179, 0.000013113, 1.999780178, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7584, 1312263518.012093100
M -> S, 13223, 2403.994446993, 0.998984814, 0.999990940, 0x0: EVENT:SYNC, 15170, 1312263519.011544000
M -> S, 13224, 2403.994548082, 0.000101089, 0.999963045, 0x8: GENER:FOLLOW_UP, 15170, 1312263519.011558100
M <- S, 13225, 2404.070873976, 0.076325893, 2.000789881, 0x2: EVENT:PATH_DELAY_REQ, 7567, 1312263519.087526800
M -> S, 13226, 2404.071091175, 0.000217199, 2.000792980, 0x3: EVENT:PATH_DELAY_RESP, 7567, 1312263519.087987900
M -> S, 13227, 2404.071177006, 0.000085831, 2.000792980, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7567, 1312263519.088203900
M -> S, 13228, 2404.994457960, 0.923280954, 1.000010967, 0x0: EVENT:SYNC, 15171, 1312263520.011554500
M -> S, 13229, 2404.994488001, 0.000030041, 2.000000954, 0xB: GENER:ANNOUNCE, 7585, 0.000000000
M -> S, 13230, 2404.994503021, 0.000015020, 2.000000954, 0x2: EVENT:PATH_DELAY_REQ, 7585, 1312263520.011614300
M -> S, 13231, 2404.994587183, 0.000084162, 1.000039101, 0x8: GENER:FOLLOW_UP, 15171, 1312263520.011569000
M <- S, 13232, 2404.995438099, 0.000850916, 1.999989033, 0x3: EVENT:PATH_DELAY_RESP, 7585, 1312263520.011560000
M <- S, 13233, 2404.995450974, 0.000012875, 1.999988794, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7585, 1312263520.012087100
M -> S, 13234, 2405.994441032, 0.998990059, 0.999983072, 0x0: EVENT:SYNC, 15172, 1312263521.011537600
M -> S, 13235, 2405.994549036, 0.000108004, 0.999961853, 0x8: GENER:FOLLOW_UP, 15172, 1312263521.011552100
M <- S, 13236, 2406.070859194, 0.076310158, 1.999985218, 0x2: EVENT:PATH_DELAY_REQ, 7568, 1312263521.087469100
M -> S, 13237, 2406.071073055, 0.000213861, 1.999981880, 0x3: EVENT:PATH_DELAY_RESP, 7568, 1312263521.087973100
M -> S, 13238, 2406.071158171, 0.000085115, 1.999981165, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7568, 1312263521.088185100
M -> S, 13239, 2406.994446039, 0.923287868, 1.000005007, 0x0: EVENT:SYNC, 15173, 1312263522.011543000
M -> S, 13240, 2406.994476080, 0.000030041, 1.999988079, 0xB: GENER:ANNOUNCE, 7586, 0.000000000
M -> S, 13241, 2406.994491100, 0.000015020, 1.999988079, 0x2: EVENT:PATH_DELAY_REQ, 7586, 1312263522.011602400
M -> S, 13242, 2406.994582176, 0.000091076, 1.000033140, 0x8: GENER:FOLLOW_UP, 15173, 1312263522.011557100
M <- S, 13243, 2406.995431185, 0.000849009, 1.999993086, 0x3: EVENT:PATH_DELAY_RESP, 7586, 1312263522.011575000
M <- S, 13244, 2406.995442152, 0.000010967, 1.999991179, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7586, 1312263522.012085000
M -> S, 13245, 2407.994441986, 0.998999834, 0.999995947, 0x0: EVENT:SYNC, 15174, 1312263523.011538300
M -> S, 13246, 2407.994546175, 0.000104189, 0.999963999, 0x8: GENER:FOLLOW_UP, 15174, 1312263523.011553000
M <- S, 13247, 2408.070850134, 0.076303959, 1.999990940, 0x2: EVENT:PATH_DELAY_REQ, 7569, 1312263523.087506800
M -> S, 13248, 2408.071061134, 0.000211000, 1.999988079, 0x3: EVENT:PATH_DELAY_RESP, 7569, 1312263523.087964100
M -> S, 13249, 2408.071146965, 0.000085831, 1.999988794, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7569, 1312263523.088172900
M -> S, 13250, 2408.994451046, 0.923304081, 1.000009060, 0x0: EVENT:SYNC, 15175, 1312263524.011548800
M -> S, 13251, 2408.994482040, 0.000030994, 2.000005960, 0xB: GENER:ANNOUNCE, 7587, 0.000000000
M -> S, 13252, 2408.994497061, 0.000015020, 2.000005960, 0x2: EVENT:PATH_DELAY_REQ, 7587, 1312263524.011608100
M -> S, 13253, 2408.994587183, 0.000090122, 1.000041008, 0x8: GENER:FOLLOW_UP, 15175, 1312263524.011562100
M <- S, 13254, 2408.995436192, 0.000849009, 2.000005007, 0x3: EVENT:PATH_DELAY_RESP, 7587, 1312263524.011586900
M <- S, 13255, 2408.995447159, 0.000010967, 2.000005007, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7587, 1312263524.012087100
M -> S, 13256, 2409.994446039, 0.998998880, 0.999994993, 0x0: EVENT:SYNC, 15176, 1312263525.011542300
M -> S, 13257, 2409.994548082, 0.000102043, 0.999960899, 0x8: GENER:FOLLOW_UP, 15176, 1312263525.011557100
M <- S, 13258, 2410.070001125, 0.075453043, 1.999150991, 0x2: EVENT:PATH_DELAY_REQ, 7570, 1312263525.086654700
M -> S, 13259, 2410.070218086, 0.000216961, 1.999156952, 0x3: EVENT:PATH_DELAY_RESP, 7570, 1312263525.087115000
M -> S, 13260, 2410.070305109, 0.000087023, 1.999158144, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7570, 1312263525.087330100
M -> S, 13261, 2410.994453192, 0.924148083, 1.000007153, 0x0: EVENT:SYNC, 15177, 1312263526.011549200
M -> S, 13262, 2410.994485140, 0.000031948, 2.000003099, 0xB: GENER:ANNOUNCE, 7588, 0.000000000
M -> S, 13263, 2410.994500160, 0.000015020, 2.000003099, 0x2: EVENT:PATH_DELAY_REQ, 7588, 1312263526.011611500
M -> S, 13264, 2410.994590998, 0.000090837, 1.000042915, 0x8: GENER:FOLLOW_UP, 15177, 1312263526.011564000
M <- S, 13265, 2410.995450974, 0.000859976, 2.000014782, 0x3: EVENT:PATH_DELAY_RESP, 7588, 1312263526.011590000
M <- S, 13266, 2410.995465040, 0.000014067, 2.000017881, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7588, 1312263526.012113100
M -> S, 13267, 2411.994440079, 0.998975039, 0.999986887, 0x0: EVENT:SYNC, 15178, 1312263527.011537600
M -> S, 13268, 2411.994548082, 0.000108004, 0.999957085, 0x8: GENER:FOLLOW_UP, 15178, 1312263527.011552100
M <- S, 13269, 2412.070805073, 0.076256990, 2.000803947, 0x2: EVENT:PATH_DELAY_REQ, 7571, 1312263527.087430200
M -> S, 13270, 2412.071016073, 0.000211000, 2.000797987, 0x3: EVENT:PATH_DELAY_RESP, 7571, 1312263527.087919000
M -> S, 13271, 2412.071102142, 0.000086069, 2.000797033, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7571, 1312263527.088129000
M -> S, 13272, 2412.994448185, 0.923346043, 1.000008106, 0x0: EVENT:SYNC, 15179, 1312263528.011544900
M -> S, 13273, 2412.994477987, 0.000029802, 1.999992847, 0xB: GENER:ANNOUNCE, 7589, 0.000000000
M -> S, 13274, 2412.994493008, 0.000015020, 1.999992847, 0x2: EVENT:PATH_DELAY_REQ, 7589, 1312263528.011604300
M -> S, 13275, 2412.994577169, 0.000084162, 1.000029087, 0x8: GENER:FOLLOW_UP, 15179, 1312263528.011559000
M <- S, 13276, 2412.995458126, 0.000880957, 2.000007153, 0x3: EVENT:PATH_DELAY_RESP, 7589, 1312263528.011593100
M <- S, 13277, 2412.995470047, 0.000011921, 2.000005007, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7589, 1312263528.012128100
M -> S, 13278, 2413.994440079, 0.998970032, 0.999991894, 0x0: EVENT:SYNC, 15180, 1312263529.011538000
M -> S, 13279, 2413.994541168, 0.000101089, 0.999963999, 0x8: GENER:FOLLOW_UP, 15180, 1312263529.011552100
M <- S, 13280, 2414.069876194, 0.075335026, 1.999071121, 0x2: EVENT:PATH_DELAY_REQ, 7572, 1312263529.086553100
M -> S, 13281, 2414.070089102, 0.000212908, 1.999073029, 0x3: EVENT:PATH_DELAY_RESP, 7572, 1312263529.086990100
M -> S, 13282, 2414.070176125, 0.000087023, 1.999073982, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7572, 1312263529.087201100
M -> S, 13283, 2414.994450092, 0.924273968, 1.000010014, 0x0: EVENT:SYNC, 15181, 1312263530.011547100
M -> S, 13284, 2414.994481087, 0.000030994, 2.000003099, 0xB: GENER:ANNOUNCE, 7590, 0.000000000
M -> S, 13285, 2414.994497061, 0.000015974, 2.000004053, 0x2: EVENT:PATH_DELAY_REQ, 7590, 1312263530.011606900
M -> S, 13286, 2414.994580984, 0.000083923, 1.000039816, 0x8: GENER:FOLLOW_UP, 15181, 1312263530.011560900
M <- S, 13287, 2414.995444059, 0.000863075, 1.999985933, 0x3: EVENT:PATH_DELAY_RESP, 7590, 1312263530.011595000
M <- S, 13288, 2414.995458126, 0.000014067, 1.999988079, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7590, 1312263530.012120000
M -> S, 13289, 2415.994444132, 0.998986006, 0.999994040, 0x0: EVENT:SYNC, 15182, 1312263531.011541100
M -> S, 13290, 2415.994546175, 0.000102043, 0.999965191, 0x8: GENER:FOLLOW_UP, 15182, 1312263531.011555000
M <- S, 13291, 2416.070693016, 0.076146841, 2.000816822, 0x2: EVENT:PATH_DELAY_REQ, 7573, 1312263531.087375900
M -> S, 13292, 2416.070906162, 0.000213146, 2.000817060, 0x3: EVENT:PATH_DELAY_RESP, 7573, 1312263531.087806900
M -> S, 13293, 2416.070993185, 0.000087023, 2.000817060, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7573, 1312263531.088017900
M -> S, 13294, 2416.994450092, 0.923456907, 1.000005960, 0x0: EVENT:SYNC, 15183, 1312263532.011546900
M -> S, 13295, 2416.994480133, 0.000030041, 1.999999046, 0xB: GENER:ANNOUNCE, 7591, 0.000000000
M -> S, 13296, 2416.994496107, 0.000015974, 1.999999046, 0x2: EVENT:PATH_DELAY_REQ, 7591, 1312263532.011606200
M -> S, 13297, 2416.994589090, 0.000092983, 1.000042915, 0x8: GENER:FOLLOW_UP, 15183, 1312263532.011560900
M <- S, 13298, 2416.995452166, 0.000863075, 2.000008106, 0x3: EVENT:PATH_DELAY_RESP, 7591, 1312263532.011609100
M <- S, 13299, 2416.995465040, 0.000012875, 2.000006914, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7591, 1312263532.012130000
M -> S, 13300, 2417.994441986, 0.998976946, 0.999991894, 0x0: EVENT:SYNC, 15184, 1312263533.011538000
M -> S, 13301, 2417.994543076, 0.000101089, 0.999953985, 0x8: GENER:FOLLOW_UP, 15184, 1312263533.011553000
M <- S, 13302, 2418.070710182, 0.076167107, 2.000017166, 0x2: EVENT:PATH_DELAY_REQ, 7574, 1312263533.087348000
M -> S, 13303, 2418.070924044, 0.000213861, 2.000017881, 0x3: EVENT:PATH_DELAY_RESP, 7574, 1312263533.087824100
M -> S, 13304, 2418.071010113, 0.000086069, 2.000016928, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7574, 1312263533.088036100
M -> S, 13305, 2418.994457006, 0.923446894, 1.000015020, 0x0: EVENT:SYNC, 15185, 1312263534.011553800
M -> S, 13306, 2418.994487047, 0.000030041, 2.000006914, 0xB: GENER:ANNOUNCE, 7592, 0.000000000
M -> S, 13307, 2418.994502068, 0.000015020, 2.000005960, 0x2: EVENT:PATH_DELAY_REQ, 7592, 1312263534.011613100
M -> S, 13308, 2418.994594097, 0.000092030, 1.000051022, 0x8: GENER:FOLLOW_UP, 15185, 1312263534.011568100
M <- S, 13309, 2418.995460987, 0.000866890, 2.000008821, 0x3: EVENT:PATH_DELAY_RESP, 7592, 1312263534.011611000
M <- S, 13310, 2418.995474100, 0.000013113, 2.000009060, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7592, 1312263534.012139100
M -> S, 13311, 2419.994444132, 0.998970032, 0.999987125, 0x0: EVENT:SYNC, 15186, 1312263535.011540900
M -> S, 13312, 2419.994546175, 0.000102043, 0.999952078, 0x8: GENER:FOLLOW_UP, 15186, 1312263535.011555900
M <- S, 13313, 2420.070652008, 0.076105833, 1.999941826, 0x2: EVENT:PATH_DELAY_REQ, 7575, 1312263535.087307200
M -> S, 13314, 2420.070866108, 0.000214100, 1.999942064, 0x3: EVENT:PATH_DELAY_RESP, 7575, 1312263535.087765900
M -> S, 13315, 2420.070952177, 0.000086069, 1.999942064, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7575, 1312263535.087977900
M -> S, 13316, 2420.994453192, 0.923501015, 1.000009060, 0x0: EVENT:SYNC, 15187, 1312263536.011549500
M -> S, 13317, 2420.994485140, 0.000031948, 1.999998093, 0xB: GENER:ANNOUNCE, 7593, 0.000000000
M -> S, 13318, 2420.994498968, 0.000013828, 1.999996901, 0x2: EVENT:PATH_DELAY_REQ, 7593, 1312263536.011610300
M -> S, 13319, 2420.994583130, 0.000084162, 1.000036955, 0x8: GENER:FOLLOW_UP, 15187, 1312263536.011564000
M <- S, 13320, 2420.995460033, 0.000876904, 1.999999046, 0x3: EVENT:PATH_DELAY_RESP, 7593, 1312263536.011598100
M <- S, 13321, 2420.995473146, 0.000013113, 1.999999046, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7593, 1312263536.012142900
M -> S, 13322, 2421.994450092, 0.998976946, 0.999996901, 0x0: EVENT:SYNC, 15188, 1312263537.011544900
M -> S, 13323, 2421.994559050, 0.000108957, 0.999975920, 0x8: GENER:FOLLOW_UP, 15188, 1312263537.011560900
M <- S, 13324, 2422.070588112, 0.076029062, 1.999936104, 0x2: EVENT:PATH_DELAY_REQ, 7576, 1312263537.087271200
M -> S, 13325, 2422.070811987, 0.000223875, 1.999945879, 0x3: EVENT:PATH_DELAY_RESP, 7576, 1312263537.087702000
M -> S, 13326, 2422.070899963, 0.000087976, 1.999947786, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7576, 1312263537.087924000
M -> S, 13327, 2422.994452000, 0.923552036, 1.000001907, 0x0: EVENT:SYNC, 15189, 1312263538.011548800
M -> S, 13328, 2422.994482040, 0.000030041, 1.999996901, 0xB: GENER:ANNOUNCE, 7594, 0.000000000
M -> S, 13329, 2422.994498014, 0.000015974, 1.999999046, 0x2: EVENT:PATH_DELAY_REQ, 7594, 1312263538.011608800
M -> S, 13330, 2422.994589090, 0.000091076, 1.000030041, 0x8: GENER:FOLLOW_UP, 15189, 1312263538.011563100
M <- S, 13331, 2422.995452166, 0.000863075, 1.999992132, 0x3: EVENT:PATH_DELAY_RESP, 7594, 1312263538.011609100
M <- S, 13332, 2422.995464087, 0.000011921, 1.999990940, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7594, 1312263538.012132900
M -> S, 13333, 2423.994439125, 0.998975039, 0.999987125, 0x0: EVENT:SYNC, 15190, 1312263539.011536100
M -> S, 13334, 2423.994546175, 0.000107050, 0.999957085, 0x8: GENER:FOLLOW_UP, 15190, 1312263539.011550900
M <- S, 13335, 2424.070667028, 0.076120853, 2.000078917, 0x2: EVENT:PATH_DELAY_REQ, 7577, 1312263539.087311700
M -> S, 13336, 2424.070878029, 0.000211000, 2.000066042, 0x3: EVENT:PATH_DELAY_RESP, 7577, 1312263539.087781000
M -> S, 13337, 2424.070964098, 0.000086069, 2.000064135, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7577, 1312263539.087990000
M -> S, 13338, 2424.994454145, 0.923490047, 1.000015020, 0x0: EVENT:SYNC, 15191, 1312263540.011551600
M -> S, 13339, 2424.994485140, 0.000030994, 2.000003099, 0xB: GENER:ANNOUNCE, 7595, 0.000000000
M -> S, 13340, 2424.994506121, 0.000020981, 2.000008106, 0x2: EVENT:PATH_DELAY_REQ, 7595, 1312263540.011616900
M -> S, 13341, 2424.994596958, 0.000090837, 1.000050783, 0x8: GENER:FOLLOW_UP, 15191, 1312263540.011565000
M <- S, 13342, 2424.995478153, 0.000881195, 2.000025988, 0x3: EVENT:PATH_DELAY_RESP, 7595, 1312263540.011642000
M <- S, 13343, 2424.995491028, 0.000012875, 2.000026941, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7595, 1312263540.012162000
M -> S, 13344, 2425.994440079, 0.998949051, 0.999985933, 0x0: EVENT:SYNC, 15192, 1312263541.011537800
M -> S, 13345, 2425.994542122, 0.000102043, 0.999945164, 0x8: GENER:FOLLOW_UP, 15192, 1312263541.011550900
M <- S, 13346, 2426.070533991, 0.075991869, 1.999866962, 0x2: EVENT:PATH_DELAY_REQ, 7578, 1312263541.087223300
M -> S, 13347, 2426.070749044, 0.000215054, 1.999871016, 0x3: EVENT:PATH_DELAY_RESP, 7578, 1312263541.087647900
M -> S, 13348, 2426.070835114, 0.000086069, 1.999871016, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7578, 1312263541.087861100
M -> S, 13349, 2426.994439125, 0.923604012, 0.999999046, 0x0: EVENT:SYNC, 15193, 1312263542.011538000
M -> S, 13350, 2426.994470119, 0.000030994, 1.999984980, 0xB: GENER:ANNOUNCE, 7596, 0.000000000
M -> S, 13351, 2426.994485140, 0.000015020, 1.999979019, 0x2: EVENT:PATH_DELAY_REQ, 7596, 1312263542.011596200
M -> S, 13352, 2426.994568110, 0.000082970, 1.000025988, 0x8: GENER:FOLLOW_UP, 15193, 1312263542.011549900
M <- S, 13353, 2426.995429039, 0.000860929, 1.999950886, 0x3: EVENT:PATH_DELAY_RESP, 7596, 1312263542.011599100
M <- S, 13354, 2426.995440960, 0.000011921, 1.999949932, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7596, 1312263542.012116900
M -> S, 13355, 2427.994440079, 0.998999119, 1.000000954, 0x0: EVENT:SYNC, 15194, 1312263543.011537600
M -> S, 13356, 2427.994539976, 0.000099897, 0.999971867, 0x8: GENER:FOLLOW_UP, 15194, 1312263543.011550900
M <- S, 13357, 2428.070502996, 0.075963020, 1.999969006, 0x2: EVENT:PATH_DELAY_REQ, 7579, 1312263543.087196800
M -> S, 13358, 2428.070713997, 0.000211000, 1.999964952, 0x3: EVENT:PATH_DELAY_RESP, 7579, 1312263543.087616900
M -> S, 13359, 2428.070800066, 0.000086069, 1.999964952, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7579, 1312263543.087826000
M -> S, 13360, 2428.994446993, 0.923646927, 1.000006914, 0x0: EVENT:SYNC, 15195, 1312263544.011544500
M -> S, 13361, 2428.994477987, 0.000030994, 2.000007868, 0xB: GENER:ANNOUNCE, 7597, 0.000000000
M -> S, 13362, 2428.994493008, 0.000015020, 2.000007868, 0x2: EVENT:PATH_DELAY_REQ, 7597, 1312263544.011604100
M -> S, 13363, 2428.994578123, 0.000085115, 1.000038147, 0x8: GENER:FOLLOW_UP, 15195, 1312263544.011558100
M <- S, 13364, 2428.995439053, 0.000860929, 2.000010014, 0x3: EVENT:PATH_DELAY_RESP, 7597, 1312263544.011611900
M <- S, 13365, 2428.995453119, 0.000014067, 2.000012159, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7597, 1312263544.012131900
M -> S, 13366, 2429.994445086, 0.998991966, 0.999998093, 0x0: EVENT:SYNC, 15196, 1312263545.011540200
M -> S, 13367, 2429.994547129, 0.000102043, 0.999969006, 0x8: GENER:FOLLOW_UP, 15196, 1312263545.011555900
M <- S, 13368, 2430.069952011, 0.075404882, 1.999449015, 0x2: EVENT:PATH_DELAY_REQ, 7580, 1312263545.086648200
M -> S, 13369, 2430.070178032, 0.000226021, 1.999464035, 0x3: EVENT:PATH_DELAY_RESP, 7580, 1312263545.087065900
M -> S, 13370, 2430.070265055, 0.000087023, 1.999464989, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7580, 1312263545.087289100
M -> S, 13371, 2430.994459152, 0.924194098, 1.000014067, 0x0: EVENT:SYNC, 15197, 1312263546.011555200
M -> S, 13372, 2430.994492054, 0.000032902, 2.000014067, 0xB: GENER:ANNOUNCE, 7598, 0.000000000
M -> S, 13373, 2430.994507074, 0.000015020, 2.000014067, 0x2: EVENT:PATH_DELAY_REQ, 7598, 1312263546.011618900
M -> S, 13374, 2430.994590998, 0.000083923, 1.000043869, 0x8: GENER:FOLLOW_UP, 15197, 1312263546.011570000
M <- S, 13375, 2430.995460987, 0.000869989, 2.000021935, 0x3: EVENT:PATH_DELAY_RESP, 7598, 1312263546.011616900
M <- S, 13376, 2430.995474100, 0.000013113, 2.000020981, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7598, 1312263546.012157000
M -> S, 13377, 2431.994450092, 0.998975992, 0.999990940, 0x0: EVENT:SYNC, 15198, 1312263547.011546400
M -> S, 13378, 2431.994553089, 0.000102997, 0.999962091, 0x8: GENER:FOLLOW_UP, 15198, 1312263547.011560900
M <- S, 13379, 2432.070436001, 0.075882912, 2.000483990, 0x2: EVENT:PATH_DELAY_REQ, 7581, 1312263547.087135300
M -> S, 13380, 2432.070648193, 0.000212193, 2.000470161, 0x3: EVENT:PATH_DELAY_RESP, 7581, 1312263547.087549900
M -> S, 13381, 2432.070734024, 0.000085831, 2.000468969, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7581, 1312263547.087759000
M -> S, 13382, 2432.994455099, 0.923721075, 1.000005007, 0x0: EVENT:SYNC, 15199, 1312263548.011550900
M -> S, 13383, 2432.994487047, 0.000031948, 1.999994993, 0xB: GENER:ANNOUNCE, 7599, 0.000000000
M -> S, 13384, 2432.994502068, 0.000015020, 1.999994993, 0x2: EVENT:PATH_DELAY_REQ, 7599, 1312263548.011613400
M -> S, 13385, 2432.994595051, 0.000092983, 1.000041962, 0x8: GENER:FOLLOW_UP, 15199, 1312263548.011565900
M <- S, 13386, 2432.995458126, 0.000863075, 1.999997139, 0x3: EVENT:PATH_DELAY_RESP, 7599, 1312263548.011634100
M <- S, 13387, 2432.995471001, 0.000012875, 1.999996901, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7599, 1312263548.012156000
M -> S, 13388, 2433.994441032, 0.998970032, 0.999985933, 0x0: EVENT:SYNC, 15200, 1312263549.011538700
M -> S, 13389, 2433.994543076, 0.000102043, 0.999948025, 0x8: GENER:FOLLOW_UP, 15200, 1312263549.011552100
M <- S, 13390, 2434.070402145, 0.075859070, 1.999966145, 0x2: EVENT:PATH_DELAY_REQ, 7582, 1312263549.087115500
M -> S, 13391, 2434.070590019, 0.000187874, 1.999941826, 0x3: EVENT:PATH_DELAY_RESP, 7582, 1312263549.087516100
M -> S, 13392, 2434.070676088, 0.000086069, 1.999942064, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7582, 1312263549.087703000
M -> S, 13393, 2434.994449139, 0.923773050, 1.000008106, 0x0: EVENT:SYNC, 15201, 1312263550.011545400
M -> S, 13394, 2434.994481087, 0.000031948, 1.999994040, 0xB: GENER:ANNOUNCE, 7600, 0.000000000
M -> S, 13395, 2434.994496107, 0.000015020, 1.999994040, 0x2: EVENT:PATH_DELAY_REQ, 7600, 1312263550.011607900
M -> S, 13396, 2434.994580984, 0.000084877, 1.000037909, 0x8: GENER:FOLLOW_UP, 15201, 1312263550.011560000
M <- S, 13397, 2434.995445013, 0.000864029, 1.999986887, 0x3: EVENT:PATH_DELAY_RESP, 7600, 1312263550.011629100
M <- S, 13398, 2434.995458126, 0.000013113, 1.999987125, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7600, 1312263550.012146900
M -> S, 13399, 2435.994444132, 0.998986006, 0.999994993, 0x0: EVENT:SYNC, 15202, 1312263551.011540400
M -> S, 13400, 2435.994552135, 0.000108004, 0.999971151, 0x8: GENER:FOLLOW_UP, 15202, 1312263551.011555000
M <- S, 13401, 2436.070384979, 0.075832844, 1.999982834, 0x2: EVENT:PATH_DELAY_REQ, 7583, 1312263551.087087600
M -> S, 13402, 2436.070600033, 0.000215054, 2.000010014, 0x3: EVENT:PATH_DELAY_RESP, 7583, 1312263551.087498900
M -> S, 13403, 2436.070686102, 0.000086069, 2.000010014, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 7583, 1312263551.087712000
M -> S, 13404, 2436.994448185, 0.923762083, 1.000004053, 0x0: EVENT:SYNC, 15203, 1312263552.011545900
M -> S, 13405, 2436.994480133, 0.000031948, 1.999999046, 0xB: GENER:ANNOUNCE, 7601, 0.000000000
M -> S, 13406, 2436.994495153, 0.000015020, 1.999999046, 0x2: EVENT:PATH_DELAY_REQ, 7601, 1312263552.011606000
M -> S, 13407, 2436.994578123, 0.000082970, 1.000025988, 0x8: GENER:FOLLOW_UP, 15203, 1312263552.011559000
M <- S, 13408, 2436.995429039, 0.000850916, 1.999984026, 0x3: EVENT:PATH_DELAY_RESP, 7601, 1312263552.011621000
