x, 0, x, fffX, x, x, x, x, x, x, x, x, xxxx, xx, xx, xx, xx, xx, xx, Xx, xxxx, xx, xx, xx
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 3, 0, fc02, 37, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, fb
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 3, 0, fc02, 37, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, fb
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 3, 0, fc02, f8, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, fb
0, 1, 1, fffe, 0, 0, 3, 0, 0, 1, 3, 1, fc02, f8, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, fb
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 1, 0, 01ff, 00, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 1, 0, 01ff, 00, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 1, 0, 01ff, fb, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 1, 1, 1, 01ff, fc, fc, 00, 04, 00, ff, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 1, 0, 01fe, fc, 02, 00, 04, 00, fe, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 1, 0, 01fe, fc, 02, 00, 04, 00, fe, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 1, 0, 01fe, ff, 02, 00, 04, 00, fe, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 1, 1, 1, 01fe, 02, 02, 00, 04, 00, fe, 2b, fc02, 20, 37, f8
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, f837, 70, 2b, 00, 04, 00, fd, 2b, f837, 20, 37, f8
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, f837, 70, 2b, 00, 04, 00, fd, 2b, f837, 20, 37, f8
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, f837, 60, 2b, 00, 04, 00, fd, 2b, f837, 20, 37, f8
0, 1, 1, fffe, 1, 0, 3, 0, 0, 1, 3, 1, f837, 60, 2b, 00, 04, 00, fd, 2b, f837, 20, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 2, 0, 01fe, 00, 38, 00, 04, 00, fd, 2b, f838, 60, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 2, 0, 01fe, 00, 38, 00, 04, 00, fd, 2b, f838, 60, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 2, 0, 01fe, 02, 38, 00, 04, 00, fd, 2b, f838, 60, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 1, 2, 1, 01fe, 02, 38, 00, 04, 00, fd, 2b, f838, 60, 37, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 2, 0, 01ff, 02, f8, 00, 04, 00, fe, 2b, f838, 60, 02, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 2, 0, 01ff, 02, f8, 00, 04, 00, fe, 2b, f838, 60, 02, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 2, 0, 01ff, fc, f8, 00, 04, 00, fe, 2b, f838, 60, 02, f8
0, 1, 1, fffe, 0, 0, 3, 0, 0, 1, 2, 1, 01ff, fc, f8, 00, 04, 00, fe, 2b, f838, 60, 02, f8
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, fc03, fe, 2b, 00, 04, 00, ff, 2b, fc03, 60, 02, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, fc03, fe, 2b, 00, 04, 00, ff, 2b, fc03, 60, 02, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, fc03, 80, 2b, 00, 04, 00, ff, 2b, fc03, 60, 02, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 1, 3, 1, fc03, 80, 2b, 00, 04, 00, ff, 2b, fc03, 60, 02, fc
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 3, 0, fc04, 80, 04, 00, 04, 00, ff, 2b, fc04, 80, 02, fc
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 3, 0, fc04, 80, 04, 00, 04, 00, ff, 2b, fc04, 80, 02, fc
0, 1, 1, fffe, 0, 0, 3, 0, 0, 0, 3, 0, fc04, 03, 04, 00, 04, 00, ff, 2b, fc04, 80, 02, fc
0, 1, 1, fffe, 0, 0, 3, 0, 0, 1, 3, 1, fc04, 03, 04, 00, 04, 00, ff, 2b, fc04, 80, 02, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, fc08, 03, 2b, 00, 04, 00, ff, 2b, fc08, 80, 03, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, fc08, 03, 2b, 00, 04, 00, ff, 2b, fc08, 80, 03, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 0, 3, 0, fc08, 78, 2b, 00, 04, 00, ff, 2b, fc08, 80, 03, fc
0, 1, 1, fffe, 1, 0, 3, 0, 0, 1, 3, 1, fc08, 78, 2b, 00, 04, 00, ff, 2b, fc08, 80, 03, fc
0, 1, 1, fffe, 1, 0, 5, 0, 0, 0, 3, 0, fc09, 78, 2b, 00, 04, 00, ff, 2b, fc09, 78, 03, fc
0, 1, 1, fffe, 1, 0, 5, 0, 0, 0, 3, 0, fc09, 78, 2b, 00, 04, 00, ff, 2b, fc09, 78, 03, fc
0, 1, 1, fffe, 1, 0, 5, 0, 0, 0, 3, 0, fc09, d8, 2b, 00, 04, 00, ff, 2b, fc09, 78, 03, fc
0, 1, 1, fffe, 1, 0, 5, 0, 0, 1, 3, 1, fc09, d8, 2b, 00, 04, 00, ff, 2b, fc09, 78, 03, fc
1, 1, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc0a, d8, 2f, 00, 04, 00, ff, 2f, fc0a, d8, 03, fc
1, 1, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc0a, d8, 2f, 00, 04, 00, ff, 2f, fc0a, d8, 03, fc
1, 1, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc0a, 9c, 2f, 00, 04, 00, ff, 2f, fc0a, d8, 03, fc
1, 1, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fc0a, 9c, 2f, 00, 04, 00, ff, 2f, fc0a, d8, 03, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0b, 9c, 0b, 00, 04, 00, ff, 27, fc0b, 9c, 03, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0b, 9c, 0b, 00, 04, 00, ff, 27, fc0b, 9c, 03, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0b, f9, 0b, 00, 04, 00, ff, 27, fc0b, 9c, 03, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc0b, f9, 0b, 00, 04, 00, ff, 27, fc0b, 9c, 03, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0c, f9, fc, 00, 04, 00, ff, 27, fc0c, 9c, f9, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0c, f9, fc, 00, 04, 00, ff, 27, fc0c, 9c, f9, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0c, ff, fc, 00, 04, 00, ff, 27, fc0c, 9c, f9, fc
1, 1, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc0c, ff, fc, 00, 04, 00, ff, 27, fc0c, 9c, f9, fc
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 1, 0, fff9, ff, 00, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 1, 0, fff9, ff, 00, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 1, 0, fff9, 00, 00, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, fff9, 00, 00, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc0d, 00, 27, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc0d, 00, 27, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc0d, a9, 27, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc0d, a9, 27, 00, 04, 00, ff, 27, fc0d, 9c, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0e, a9, 0e, 00, 04, 00, ff, 27, fc0e, a9, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0e, a9, 0e, 00, 04, 00, ff, 27, fc0e, a9, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc0e, 00, 0e, 00, 04, 00, ff, 27, fc0e, a9, f9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc0e, 00, 0e, 00, 04, 00, ff, 27, fc0e, a9, f9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc0f, 00, 27, 00, 04, 00, ff, 27, fc0f, a9, 00, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc0f, 00, 27, 00, 04, 00, ff, 27, fc0f, a9, 00, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc0f, a2, 27, 00, 04, 00, ff, 27, fc0f, a9, 00, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc0f, a2, 27, 00, 04, 00, ff, 27, fc0f, a9, 00, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc10, a2, 10, 00, 04, 00, ff, 27, fc10, a2, 00, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc10, a2, 10, 00, 04, 00, ff, 27, fc10, a2, 00, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc10, 01, 10, 00, 04, 00, ff, 27, fc10, a2, 00, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc10, 01, 10, 00, 04, 00, ff, 27, fc10, a2, 00, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc11, 01, 27, 00, 04, 00, ff, 27, fc11, a2, 01, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc11, 01, 27, 00, 04, 00, ff, 27, fc11, a2, 01, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc11, a0, 27, 00, 04, 00, ff, 27, fc11, a2, 01, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc11, a0, 27, 00, 04, 00, ff, 27, fc11, a2, 01, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc12, a0, 12, 00, 01, 00, ff, 25, fc12, a0, 01, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc12, a0, 12, 00, 01, 00, ff, 25, fc12, a0, 01, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc12, 02, 12, 00, 01, 00, ff, 25, fc12, a0, 01, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc12, 02, 12, 00, 01, 00, ff, 25, fc12, a0, 01, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc13, 02, 25, 00, 01, 00, ff, 25, fc13, a0, 02, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc13, 02, 25, 00, 01, 00, ff, 25, fc13, a0, 02, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc13, 18, 25, 00, 01, 00, ff, 25, fc13, a0, 02, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc13, 18, 25, 00, 01, 00, ff, 25, fc13, a0, 02, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc14, 18, 25, 00, 01, 02, ff, 25, fc14, 18, 02, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc14, 18, 25, 00, 01, 02, ff, 25, fc14, 18, 02, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc14, b5, 25, 00, 01, 02, ff, 25, fc14, 18, 02, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fc14, b5, 25, 00, 01, 02, ff, 25, fc14, 18, 02, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc15, b5, 15, 00, 01, 02, ff, 24, fc15, b5, 02, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc15, b5, 15, 00, 01, 02, ff, 24, fc15, b5, 02, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc15, fe, 15, 00, 01, 02, ff, 24, fc15, b5, 02, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc15, fe, 15, 00, 01, 02, ff, 24, fc15, b5, 02, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 00ff, 00, 16, 00, 01, 02, ff, 24, fc16, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 00ff, 00, 16, 00, 01, 02, ff, 24, fc16, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 00ff, 37, 16, 00, 01, 02, ff, 24, fc16, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 00ff, 37, 16, 00, 01, 02, ff, 24, fc16, b5, fe, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc16, d0, 24, 00, 01, 02, ff, 24, fc16, b5, 37, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc16, d0, 24, 00, 01, 02, ff, 24, fc16, b5, 37, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc16, 79, 24, 00, 01, 02, ff, 24, fc16, b5, 37, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc16, 79, 24, 00, 01, 02, ff, 24, fc16, b5, 37, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc17, 79, 17, 37, 01, 02, ff, 24, fc17, 79, 37, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc17, 79, 17, 37, 01, 02, ff, 24, fc17, 79, 37, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc17, ff, 17, 37, 01, 02, ff, 24, fc17, 79, 37, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc17, ff, 17, 37, 01, 02, ff, 24, fc17, 79, 37, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc18, ff, fc, 37, 01, 02, ff, 24, fc18, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc18, ff, fc, 37, 01, 02, ff, 24, fc18, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc18, ff, fc, 37, 01, 02, ff, 24, fc18, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc18, ff, fc, 37, 01, 02, ff, 24, fc18, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0001, 00, 19, 37, 01, 02, ff, 24, fc19, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0001, 00, 19, 37, 01, 02, ff, 24, fc19, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0001, c9, 19, 37, 01, 02, ff, 24, fc19, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0001, c9, 19, 37, 01, 02, ff, 24, fc19, 79, ff, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc19, 38, 24, 37, 01, 02, ff, 24, fc19, 79, c9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc19, 38, 24, 37, 01, 02, ff, 24, fc19, 79, c9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc19, d0, 24, 37, 01, 02, ff, 24, fc19, 79, c9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc19, d0, 24, 37, 01, 02, ff, 24, fc19, 79, c9, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 0, 3, 0, fc1a, d0, 1a, 00, 01, 02, ff, 27, fc1a, d0, c9, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 0, 3, 0, fc1a, d0, 1a, 00, 01, 02, ff, 27, fc1a, d0, c9, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 0, 3, 0, fc1a, fe, 1a, 00, 01, 02, ff, 27, fc1a, d0, c9, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, fc1a, fe, 1a, 00, 01, 02, ff, 27, fc1a, d0, c9, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 0, 3, 0, fc1b, fe, 27, 00, 01, 02, ff, 27, fc1b, d0, fe, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 0, 3, 0, fc1b, fe, 27, 00, 01, 02, ff, 27, fc1b, d0, fe, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 0, 3, 0, fc1b, e8, 27, 00, 01, 02, ff, 27, fc1b, d0, fe, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, fc1b, e8, 27, 00, 01, 02, ff, 27, fc1b, d0, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc1c, e8, 27, 00, 01, 02, ff, 27, fc1c, e8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc1c, e8, 27, 00, 01, 02, ff, 27, fc1c, e8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc1c, c8, 27, 00, 01, 02, ff, 27, fc1c, e8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fc1c, c8, 27, 00, 01, 02, ff, 27, fc1c, e8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc1d, c8, 25, 00, 02, 02, ff, 25, fc1d, c8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc1d, c8, 25, 00, 02, 02, ff, 25, fc1d, c8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc1d, b5, 25, 00, 02, 02, ff, 25, fc1d, c8, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fc1d, b5, 25, 00, 02, 02, ff, 25, fc1d, c8, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc1e, b5, 1e, 00, 02, 03, ff, 25, fc1e, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc1e, b5, 1e, 00, 02, 03, ff, 25, fc1e, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc1e, fe, 1e, 00, 02, 03, ff, 25, fc1e, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc1e, fe, 1e, 00, 02, 03, ff, 25, fc1e, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0000, 00, 1f, 00, 02, 03, ff, 25, fc1f, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0000, 00, 1f, 00, 02, 03, ff, 25, fc1f, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0000, f8, 1f, 00, 02, 03, ff, 25, fc1f, b5, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0000, f8, 1f, 00, 02, 03, ff, 25, fc1f, b5, fe, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc1f, 4c, 25, 00, 02, 03, ff, 25, fc1f, b5, f8, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc1f, 4c, 25, 00, 02, 03, ff, 25, fc1f, b5, f8, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc1f, 79, 25, 00, 02, 03, ff, 25, fc1f, b5, f8, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc1f, 79, 25, 00, 02, 03, ff, 25, fc1f, b5, f8, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc20, 79, 20, f8, 02, 03, ff, a5, fc20, 79, f8, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc20, 79, 20, f8, 02, 03, ff, a5, fc20, 79, f8, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc20, ff, 20, f8, 02, 03, ff, a5, fc20, 79, f8, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc20, ff, 20, f8, 02, 03, ff, a5, fc20, 79, f8, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc21, ff, fc, f8, 02, 03, ff, a5, fc21, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc21, ff, fc, f8, 02, 03, ff, a5, fc21, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc21, ff, fc, f8, 02, 03, ff, a5, fc21, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc21, ff, fc, f8, 02, 03, ff, a5, fc21, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0002, 00, 22, f8, 02, 03, ff, a5, fc22, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0002, 00, 22, f8, 02, 03, ff, a5, fc22, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0002, 07, 22, f8, 02, 03, ff, a5, fc22, 79, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0002, 07, 22, f8, 02, 03, ff, a5, fc22, 79, ff, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc22, f8, a5, f8, 02, 03, ff, a5, fc22, 79, 07, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc22, f8, a5, f8, 02, 03, ff, a5, fc22, 79, 07, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc22, d0, a5, f8, 02, 03, ff, a5, fc22, 79, 07, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc22, d0, a5, f8, 02, 03, ff, a5, fc22, 79, 07, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 0, 3, 0, fc23, d0, 23, 00, 02, 03, ff, 27, fc23, d0, 07, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 0, 3, 0, fc23, d0, 23, 00, 02, 03, ff, 27, fc23, d0, 07, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 0, 3, 0, fc23, fe, 23, 00, 02, 03, ff, 27, fc23, d0, 07, ff
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, fc23, fe, 23, 00, 02, 03, ff, 27, fc23, d0, 07, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 0, 3, 0, fc24, fe, 27, 00, 02, 03, ff, 27, fc24, d0, fe, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 0, 3, 0, fc24, fe, 27, 00, 02, 03, ff, 27, fc24, d0, fe, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 0, 3, 0, fc24, 88, 27, 00, 02, 03, ff, 27, fc24, d0, fe, ff
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, fc24, 88, 27, 00, 02, 03, ff, 27, fc24, d0, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc25, 88, 27, 00, 02, 03, ff, 27, fc25, 88, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc25, 88, 27, 00, 02, 03, ff, 27, fc25, 88, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 0, 3, 0, fc25, b6, 27, 00, 02, 03, ff, 27, fc25, 88, fe, ff
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fc25, b6, 27, 00, 02, 03, ff, 27, fc25, 88, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc26, b6, 26, 00, 02, 02, ff, 25, fc26, b6, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc26, b6, 26, 00, 02, 02, ff, 25, fc26, b6, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc26, ff, 26, 00, 02, 02, ff, 25, fc26, b6, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fc26, ff, 26, 00, 02, 02, ff, 25, fc26, b6, fe, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0001, 00, 27, 00, 02, 02, ff, 25, fc27, b6, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0001, 00, 27, 00, 02, 02, ff, 25, fc27, b6, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 2, 0, 0001, c9, 27, 00, 02, 02, ff, 25, fc27, b6, ff, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0001, c9, 27, 00, 02, 02, ff, 25, fc27, b6, ff, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc27, 38, 25, 00, 02, 02, ff, 25, fc27, b6, c9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc27, 38, 25, 00, 02, 02, ff, 25, fc27, b6, c9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 0, 3, 0, fc27, e0, 25, 00, 02, 02, ff, 25, fc27, b6, c9, ff
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fc27, e0, 25, 00, 02, 02, ff, 25, fc27, b6, c9, ff
1, 0, 0, fffc, 0, 0, 6, 0, 0, 0, 3, 0, fc28, e0, 28, 00, c9, 02, ff, a5, fc28, e0, c9, ff
